[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-1,0;7]:[-11,1;14]:[-1,-1;10]:[3,2;13]:[-9,-4;13]:[1,0;11]:[9,11;14]:[-7,0;12]:[15,-2;14]:[1,0;7]:[-1,-4;11]:[-1,-1;8]:[1,-5;12]:[3,-1;11]:[5,13;15]:[5,13;15]:[-1,2;11]:[-5,-2;13]:[-9,5;11]:[1,0;10]:[0,0;0]:[3,4;14]:[1,3;13]:[-3,-2;11]:[3,2;9]:[-3,2;13]:[1,0;10]:[-1,4;11]:[-1,1;11]:[5,-4;12]:[-9,-3;11]:[-7,0;13]:[3,2;8]:[-21,3;15]:[5,3;11]:[5,-8;14]:[-1,2;12]:[1,0;10]:[-3,2;8]:[-5,2;13]:[11,4;13]:[3,2;11]:[-1,-1;8]:[-7,0;12]:[-1,1;9]:[-3,-3;11]:[-3,-7;14]:[1,1;11]:[1,-1;8]:[7,3;11]:[3,-3;8]:[1,2;7]:[15,9;14]:[-1,0;10]:[9,0;13]:[-1,-1;13]:[-1,4;11]:[-5,1;13]:[-7,6;14]:[3,-2;11]:[21,-3;15]:[-5,2;9]:[1,3;12]:
[0,0;0]:[-9,-6;13]:[-13,17;15]:[5,4;18]:[-23,13;16]:[-75,1;17]:[-3,10;14]:[-15,-14;15]:[11,7;16]:[3,-4;16]:[-1,-2;12]:[-3,3;15]:[31,-6;15]:[-43,9;16]:[-3,-54;17]:[-15,-4;15]:[-47,-11;15]:[-7,3;13]:[-51,0;16]:[5,-4;15]:[-21,-16;17]:[-1,0;10]:[7,8;16]:[-5,3;12]:[23,-18;15]:[13,-20;16]:[3,7;17]:[19,0;14]:[11,12;18]:[3,-6;15]:[5,16;16]:[-1,-4;15]:[33,-32;16]:[-5,-10;13]:[19,2;15]:[-21,26;17]:[9,-1;16]:[21,1;16]:[-21,-16;17]:[9,8;14]:[-27,13;17]:[15,-3;16]:[1,2;15]:[1,-5;12]:[-7,0;16]:[1,2;12]:[-15,-56;18]:[-11,25;15]:[-19,-10;15]:[17,-16;18]:[-9,-11;15]:[-5,-3;13]:[21,7;14]:[-23,18;15]:[5,-12;14]:[19,11;17]:[-11,-4;12]:[15,-3;15]:[5,0;10]:[5,21;16]:[1,-3;13]:[-11,13;15]:[-13,-11;13]:[5,-23;16]:
[0,0;0]:[-43,12;16]:[-33,-13;19]:[15,-17;16]:[3,9;19]:[-115,1;19]:[11,-15;17]:[19,-8;19]:[37,49;18]:[119,-35;20]:[7,3;14]:[31,34;17]:[-3,9;16]:[11,53;18]:[-105,32;18]:[23,43;20]:[87,29;20]:[23,21;16]:[21,25;18]:[-49,12;18]:[75,13;18]:[9,-15;15]:[49,-7;20]:[-29,-4;18]:[17,-22;17]:[9,19;17]:[43,35;19]:[7,20;16]:[-5,0;16]:[-21,-17;17]:[61,-6;19]:[3,4;15]:[23,31;18]:[-27,5;15]:[-199,47;20]:[-31,-38;18]:[-69,-89;20]:[-13,-1;18]:[11,13;18]:[-1,3;15]:[-15,9;19]:[13,21;19]:[27,12;17]:[-7,-4;13]:[-51,-46;19]:[27,2;15]:[29,5;17]:[-1,-115;19]:[-11,-15;17]:[-25,1;17]:[-23,-7;17]:[47,-4;16]:[-31,11;16]:[21,32;19]:[-27,8;16]:[-73,27;19]:[45,-58;18]:[-111,-16;17]:[-47,94;18]:[-3,-69;20]:[7,-29;16]:[23,95;20]:[-13,1;13]:[67,33;18]:
[0,0;0]:[9,-1;12]:[-3,18;17]:[13,2;14]:[-5,50;17]:[9,-12;16]:[7,-2;15]:[19,-27;17]:[-25,-7;15]:[3,-6;18]:[-3,-4;11]:[-19,7;13]:[15,14;14]:[11,-1;15]:[29,21;16]:[13,-42;18]:[17,-12;18]:[25,-12;14]:[35,-20;16]:[13,1;16]:[-17,40;16]:[3,0;12]:[-15,-44;18]:[-13,-3;16]:[-1,0;14]:[-7,-4;15]:[15,24;16]:[3,-4;11]:[-23,-7;14]:[-3,-9;14]:[75,9;17]:[-15,6;13]:[17,-4;16]:[5,2;12]:[39,-8;18]:[15,-7;16]:[-101,32;18]:[21,31;15]:[-17,-24;16]:[5,-2;13]:[-31,-18;16]:[65,-12;17]:[1,2;14]:[1,-1;10]:[-53,-15;17]:[1,-5;13]:[9,14;15]:[1,-8;17]:[-1,-3;14]:[7,10;15]:[1,11;14]:[-1,1;12]:[3,-2;13]:[-11,-37;17]:[3,-1;11]:[15,14;16]:[1,5;16]:[-7,6;13]:[21,13;16]:[1,-6;18]:[-3,6;14]:[5,26;18]:[1,-1;9]:[-5,3;15]:
[0,0;0]:[7,4;15]:[27,31;17]:[23,23;16]:[17,2;17]:[-19,68;18]:[-15,4;15]:[-71,-32;17]:[43,2;17]:[-23,14;18]:[-1,6;13]:[5,28;16]:[7,14;14]:[-35,-10;17]:[-5,-12;16]:[35,31;18]:[55,-15;18]:[11,15;14]:[-3,21;16]:[1,29;16]:[-15,13;16]:[1,8;14]:[23,-24;18]:[33,20;16]:[-7,7;16]:[11,9;15]:[19,32;18]:[-41,-14;15]:[9,-11;16]:[-23,-6;16]:[11,-43;17]:[1,4;13]:[-33,-13;16]:[9,-4;14]:[17,-37;18]:[1,6;16]:[-43,12;18]:[13,-22;17]:[49,-19;16]:[1,-6;13]:[13,20;18]:[-1,20;17]:[7,-1;16]:[1,-5;12]:[-85,69;17]:[1,1;13]:[9,-6;16]:[-17,1;17]:[-33,34;16]:[-11,-14;16]:[-29,28;16]:[-27,-8;15]:[9,12;15]:[7,-8;17]:[-7,-2;15]:[35,-24;18]:[7,-2;16]:[-9,-12;16]:[-9,-2;16]:[59,22;18]:[7,9;14]:[11,3;18]:[3,-4;12]:[-35,-14;17]:
[0,0;0]:[9,-2;12]:[-3,-2;13]:[17,-13;16]:[-1,-7;14]:[9,-1;14]:[1,-2;12]:[21,2;13]:[3,7;13]:[-5,-1;13]:[-1,-1;8]:[5,-3;12]:[3,1;13]:[3,1;13]:[13,-5;15]:[-1,-9;13]:[-1,-2;13]:[1,0;11]:[23,9;14]:[5,2;13]:[-13,5;15]:[-1,-4;11]:[-9,-6;13]:[-1,6;11]:[-5,3;12]:[13,3;14]:[-9,13;14]:[-5,-1;9]:[-1,9;16]:[-1,3;11]:[1,0;14]:[17,-9;13]:[11,5;14]:[-1,0;8]:[-1,-3;13]:[3,5;15]:[7,6;12]:[5,1;13]:[-13,5;15]:[-3,1;12]:[5,-1;14]:[21,-3;14]:[-17,5;12]:[-1,3;10]:[-3,-4;14]:[5,2;10]:[-59,3;16]:[-5,2;13]:[1,1;11]:[21,7;16]:[-7,3;12]:[1,2;12]:[-1,2;11]:[9,0;13]:[5,1;9]:[11,-3;14]:[3,-6;11]:[-1,1;12]:[-1,-1;11]:[-7,0;11]:[1,-2;11]:[1,-4;13]:[-7,-6;11]:[7,-7;13]:
[0,0;0]:[1,0;9]:[51,13;18]:[19,-23;17]:[1,13;18]:[3,4;17]:[1,1;16]:[39,-20;18]:[-29,-5;16]:[61,59;19]:[-1,7;12]:[9,11;14]:[23,6;15]:[-15,-3;16]:[43,-5;17]:[-89,-3;19]:[15,-21;19]:[-1,13;15]:[-1,15;17]:[-11,-8;17]:[-45,-8;17]:[-7,3;13]:[59,27;19]:[-29,4;17]:[21,24;15]:[-19,12;16]:[33,8;17]:[11,6;13]:[37,-3;17]:[-9,21;15]:[-25,-54;18]:[3,1;12]:[9,-7;17]:[3,15;13]:[9,-7;19]:[5,-37;17]:[-87,33;19]:[45,-7;16]:[19,-40;17]:[5,4;14]:[-5,-6;17]:[-1,9;18]:[-17,-26;15]:[3,-2;11]:[103,10;18]:[9,6;14]:[-45,18;17]:[43,3;18]:[9,-13;15]:[-17,28;17]:[27,1;15]:[1,1;7]:[27,-7;14]:[57,4;18]:[3,0;13]:[-23,-38;17]:[13,10;17]:[-13,-2;14]:[25,2;17]:[-161,81;19]:[-1,7;15]:[63,-7;19]:[1,-1;7]:[9,-31;16]:
[0,0;0]:[-9,-5;13]:[-3,6;16]:[5,-4;15]:[19,2;16]:[-23,30;16]:[-9,2;14]:[-5,-11;16]:[-23,10;15]:[-33,20;17]:[5,2;11]:[-5,-5;14]:[-7,-3;13]:[23,-10;15]:[25,6;15]:[-55,-10;17]:[-27,20;17]:[9,0;13]:[25,28;15]:[13,-3;15]:[-17,3;15]:[7,-4;12]:[-11,58;17]:[7,-7;15]:[-5,-5;14]:[21,-15;14]:[-9,-6;16]:[1,-9;13]:[-9,14;15]:[-9,4;14]:[19,9;16]:[1,-1;9]:[7,-12;15]:[-5,2;12]:[27,16;17]:[-5,-16;15]:[15,6;17]:[-1,2;15]:[-17,-29;15]:[3,1;12]:[37,14;16]:[-7,4;16]:[5,-1;14]:[-3,-1;10]:[3,-23;16]:[5,-3;12]:[-17,-11;15]:[25,-4;16]:[-7,8;14]:[7,-9;15]:[9,-8;14]:[-3,1;13]:[-5,-2;13]:[21,-13;16]:[-13,-11;13]:[11,2;16]:[53,9;15]:[17,-9;14]:[-7,1;15]:[13,-12;17]:[-11,-6;13]:[57,-30;17]:[-3,0;10]:[7,-6;15]:
[0,0;0]:[3,-5;13]:[-9,16;17]:[9,19;15]:[27,-14;17]:[-11,-7;14]:[-1,-2;15]:[-7,3;17]:[-13,1;14]:[-9,-34;18]:[1,0;8]:[-9,-7;14]:[-31,6;14]:[13,-8;14]:[7,7;16]:[63,24;18]:[27,38;18]:[-17,-4;14]:[5,26;16]:[17,15;16]:[-11,-2;16]:[1,1;10]:[-43,-28;18]:[-31,3;16]:[5,6;13]:[11,34;15]:[-9,11;14]:[23,-4;13]:[5,1;15]:[1,-1;13]:[15,-17;17]:[9,10;13]:[-1,14;16]:[1,-3;10]:[-67,-18;18]:[-19,-1;16]:[-1,-16;18]:[9,1;14]:[-11,-2;16]:[3,-2;13]:[5,8;14]:[-39,16;17]:[-9,-2;13]:[-1,0;6]:[15,7;17]:[1,3;13]:[1,8;13]:[3,38;17]:[-9,3;13]:[-5,-8;12]:[3,2;13]:[9,1;13]:[-3,1;10]:[31,-51;17]:[13,-6;13]:[-5,24;14]:[-45,7;16]:[7,13;14]:[23,-17;16]:[37,22;18]:[3,-2;14]:[23,20;18]:[1,-3;10]:[-11,0;14]:
[0,0;0]:[3,1;10]:[-3,3;12]:[1,-5;12]:[1,-2;11]:[-3,0;7]:[-3,-4;9]:[5,1;12]:[0,0;0]:[-1,9;12]:[0,0;0]:[-1,0;9]:[1,3;9]:[1,-1;9]:[5,3;11]:[1,1;13]:[1,5;13]:[3,0;9]:[1,-1;11]:[-5,0;9]:[1,3;11]:[1,1;7]:[-5,-3;12]:[1,1;11]:[1,0;6]:[-1,-3;10]:[1,-2;8]:[1,0;7]:[-13,3;12]:[-1,1;6]:[3,1;10]:[0,0;0]:[-1,1;11]:[0,0;0]:[7,-1;13]:[3,-3;11]:[-7,9;12]:[-1,0;7]:[1,3;11]:[1,1;8]:[-1,2;8]:[-3,4;11]:[0,0;0]:[-1,1;8]:[3,1;10]:[1,0;7]:[-7,-3;12]:[5,-1;12]:[1,0;5]:[-11,-1;12]:[-1,0;8]:[3,-3;10]:[0,0;0]:[-5,-1;12]:[-1,0;7]:[1,0;7]:[-1,-1;11]:[-1,0;9]:[-5,-1;11]:[13,1;12]:[-1,0;9]:[-7,-3;13]:[-1,-1;9]:[1,1;9]:
[0,0;0]:[1,3;10]:[-13,10;13]:[5,26;16]:[-9,1;14]:[-5,12;15]:[3,2;12]:[15,1;13]:[5,0;14]:[-15,9;14]:[1,1;10]:[3,-6;13]:[7,-4;13]:[-9,-4;14]:[9,-8;15]:[3,0;10]:[-3,-4;12]:[3,3;11]:[1,4;14]:[-1,10;13]:[23,2;15]:[-5,3;10]:[13,-1;14]:[-1,2;11]:[-9,3;13]:[-23,10;14]:[-19,-20;15]:[-7,3;12]:[27,14;16]:[13,13;13]:[11,2;14]:[3,-2;13]:[5,0;14]:[-3,-1;11]:[1,2;10]:[-17,-20;15]:[-25,-8;14]:[-5,8;14]:[23,2;15]:[9,2;12]:[-21,-16;15]:[-7,5;14]:[-3,1;13]:[-5,-1;10]:[-1,-6;14]:[7,-2;10]:[-7,14;16]:[1,2;13]:[3,3;13]:[-23,30;16]:[1,-2;13]:[1,0;8]:[3,4;12]:[-5,-1;13]:[-1,1;12]:[-3,24;15]:[3,-4;11]:[1,-2;13]:[-5,-3;11]:[-13,8;14]:[-5,1;11]:[-1,4;12]:[3,3;11]:[-1,-12;14]:
[0,0;0]:[19,2;13]:[-1,-3;15]:[9,32;18]:[61,-7;16]:[-39,1;17]:[9,-6;14]:[5,-2;15]:[-9,7;16]:[-5,-12;16]:[3,2;12]:[17,3;15]:[-5,-2;15]:[-23,-7;16]:[1,-10;17]:[9,4;15]:[-39,9;15]:[-11,-5;13]:[1,12;16]:[1,4;15]:[7,12;17]:[1,-4;10]:[-41,-8;16]:[7,3;12]:[19,-6;15]:[-15,0;16]:[31,-25;17]:[7,12;14]:[-89,16;18]:[-9,22;15]:[17,-16;16]:[11,-8;15]:[5,-20;16]:[-1,-6;13]:[-13,-6;15]:[7,-34;17]:[-15,11;16]:[9,1;16]:[7,12;17]:[-3,-4;14]:[-23,29;17]:[-21,-7;16]:[-11,22;15]:[5,11;12]:[21,-16;16]:[5,2;12]:[-59,-12;18]:[-7,-11;15]:[25,-6;15]:[5,28;18]:[-13,13;15]:[-1,-7;13]:[9,7;14]:[-3,-2;15]:[-15,-8;14]:[15,-37;17]:[9,4;12]:[11,13;15]:[1,2;10]:[-11,1;16]:[-3,-3;13]:[5,41;15]:[-9,5;13]:[-7,25;16]:
[0,0;0]:[-1,2;12]:[15,-3;14]:[-3,-6;17]:[-3,25;15]:[-19,-9;16]:[-11,-10;13]:[-15,4;14]:[-21,9;15]:[25,-2;15]:[-5,-4;11]:[5,5;14]:[-9,16;14]:[-11,-9;15]:[-3,-4;16]:[3,-10;14]:[-5,7;14]:[-11,1;12]:[-3,-2;15]:[5,0;14]:[-21,22;16]:[-1,1;7]:[1,2;15]:[3,-3;11]:[7,-8;14]:[29,6;15]:[27,1;16]:[-1,6;13]:[35,22;17]:[7,12;14]:[-11,-8;15]:[-17,10;14]:[-15,-2;15]:[-1,4;12]:[-11,0;14]:[-21,-24;16]:[11,29;15]:[5,-1;15]:[-21,22;16]:[-7,-6;13]:[-19,-13;16]:[-29,1;15]:[-7,8;14]:[-7,-3;11]:[-23,-16;15]:[-3,2;11]:[-23,-18;17]:[-15,-3;14]:[-7,4;14]:[-7,22;17]:[-25,-1;14]:[-1,1;12]:[-3,-7;13]:[-7,4;14]:[-7,-2;13]:[-5,21;16]:[-7,4;11]:[23,-13;14]:[-1,1;9]:[-13,-5;15]:[-3,3;12]:[-5,-9;14]:[7,3;12]:[-11,-9;15]:
[0,0;0]:[-1,4;14]:[-5,13;17]:[-19,-16;15]:[-15,-1;17]:[19,-1;17]:[-7,-9;15]:[-21,-8;17]:[-21,11;16]:[-63,-17;18]:[21,-5;12]:[-15,-10;15]:[13,11;14]:[1,-9;16]:[7,-12;16]:[59,-7;18]:[51,7;18]:[3,1;14]:[21,-9;16]:[-51,2;16]:[47,11;16]:[-9,-9;13]:[103,-1;18]:[3,0;16]:[11,2;15]:[-3,-3;15]:[13,-19;17]:[9,0;14]:[-7,4;15]:[13,5;15]:[-73,36;17]:[9,6;13]:[15,-7;16]:[-1,1;13]:[-3,-27;18]:[25,26;16]:[-75,33;18]:[21,-19;16]:[-17,11;16]:[3,-3;13]:[-9,-1;17]:[-1,15;17]:[9,8;15]:[-5,-4;11]:[71,-52;17]:[1,-2;13]:[-5,3;13]:[3,3;17]:[11,-13;15]:[1,2;10]:[-5,-21;15]:[-11,4;14]:[-5,-5;14]:[-19,-32;17]:[11,4;14]:[-23,-3;17]:[21,10;16]:[23,20;15]:[-7,6;16]:[-29,-39;18]:[3,11;14]:[-5,45;18]:[-9,-1;11]:[9,-21;16]:
[0,0;0]:[3,0;14]:[-11,15;17]:[-11,-10;15]:[-7,13;17]:[15,-27;17]:[25,1;15]:[-35,14;17]:[-1,-11;16]:[89,-3;18]:[5,3;12]:[13,12;15]:[-11,-5;14]:[25,-7;16]:[43,20;16]:[37,-13;18]:[29,1;18]:[1,5;14]:[19,-5;16]:[41,-18;16]:[23,-21;16]:[11,-1;13]:[-41,21;18]:[-11,22;16]:[15,8;15]:[21,-3;15]:[9,-17;17]:[21,-6;14]:[-3,-8;15]:[13,3;15]:[11,-20;17]:[-1,1;13]:[41,-31;16]:[-17,-7;13]:[19,11;18]:[21,2;16]:[-11,-21;18]:[9,-13;16]:[-41,-21;16]:[-9,1;13]:[11,-19;17]:[15,29;17]:[37,26;15]:[9,-2;11]:[-21,4;17]:[5,-4;13]:[-21,1;13]:[13,-11;17]:[19,-11;15]:[-1,1;12]:[-5,1;15]:[1,-4;14]:[-9,3;14]:[11,-14;17]:[-1,10;14]:[-35,23;17]:[-29,-24;16]:[-5,-6;15]:[-1,-8;16]:[-101,11;18]:[9,7;14]:[-27,7;18]:[7,0;11]:[-63,-3;16]:
[0,0;0]:[11,6;16]:[-9,-41;19]:[-11,10;14]:[-1,13;19]:[131,55;19]:[23,-19;17]:[19,-80;19]:[-41,-5;18]:[-29,-91;20]:[5,-7;14]:[29,-8;17]:[-39,7;16]:[-23,15;18]:[23,38;18]:[103,47;20]:[-89,25;20]:[31,13;16]:[41,-43;18]:[43,8;18]:[11,19;18]:[-5,11;15]:[-27,-95;20]:[27,-12;18]:[19,2;17]:[-15,-19;17]:[-27,-19;19]:[53,6;16]:[31,-14;15]:[73,-31;17]:[33,-26;19]:[-23,-28;15]:[27,51;18]:[-33,11;15]:[-39,-29;20]:[1,44;18]:[119,7;20]:[-15,53;18]:[75,-45;18]:[-13,1;15]:[-25,15;19]:[17,-79;19]:[-15,0;17]:[-5,-8;13]:[81,-18;19]:[-17,-10;15]:[-45,0;17]:[-73,-55;19]:[-25,-1;17]:[-11,-32;17]:[-61,11;17]:[17,10;16]:[11,-3;16]:[37,24;19]:[7,22;16]:[-47,21;19]:[21,46;18]:[-29,-6;17]:[57,-2;18]:[161,11;20]:[-33,3;16]:[55,-77;20]:[-11,-3;13]:[-15,-45;18]:
[0,0;0]:[25,-2;15]:[-49,25;18]:[5,1;14]:[-53,-13;18]:[-27,11;18]:[11,3;16]:[-1,-22;18]:[29,43;17]:[47,35;19]:[3,-7;13]:[7,-48;16]:[13,-11;15]:[3,-1;17]:[-29,32;17]:[-145,65;19]:[23,75;19]:[-9,-1;15]:[-23,19;17]:[35,10;17]:[59,61;17]:[-3,15;14]:[49,27;19]:[-25,-18;17]:[-3,12;16]:[-7,11;16]:[3,-15;18]:[-29,10;15]:[-7,-3;12]:[11,-15;16]:[-63,-28;18]:[-15,-2;14]:[27,-51;17]:[1,7;14]:[57,17;19]:[29,-30;17]:[11,-11;19]:[-37,29;17]:[-5,-3;17]:[-1,-5;14]:[25,35;18]:[-67,-29;18]:[-9,2;16]:[5,-2;12]:[49,44;18]:[7,0;14]:[-35,-2;16]:[-9,11;18]:[-43,-25;16]:[15,6;16]:[-7,-1;16]:[-21,10;15]:[29,-7;15]:[25,-34;18]:[9,2;15]:[-1,9;18]:[-15,-20;17]:[-15,10;16]:[-27,44;17]:[-43,-27;19]:[-33,-11;15]:[-17,69;19]:[7,-3;12]:[-21,-5;17]:
[0,0;0]:[-3,-8;14]:[13,9;15]:[45,-3;18]:[19,3;16]:[13,-7;16]:[-15,-16;14]:[-27,19;15]:[39,1;15]:[31,3;15]:[1,1;10]:[5,7;14]:[-1,-1;15]:[27,-1;15]:[-7,-7;17]:[5,2;14]:[-1,3;11]:[7,-12;13]:[11,-15;16]:[-19,26;15]:[-1,-21;17]:[3,0;13]:[-25,4;15]:[3,2;11]:[-9,3;14]:[1,-19;16]:[-21,-13;16]:[-5,2;11]:[35,15;18]:[-5,1;13]:[-47,-16;16]:[13,-7;15]:[15,1;16]:[-1,-1;10]:[19,-5;14]:[39,15;17]:[-9,0;14]:[41,15;15]:[-1,-21;17]:[33,3;14]:[33,-23;16]:[-23,-1;16]:[11,-3;14]:[-1,-3;12]:[-3,4;16]:[-7,-4;12]:[49,-3;18]:[11,-11;15]:[-3,15;13]:[33,-31;18]:[-7,9;14]:[-3,4;14]:[7,2;13]:[1,-5;15]:[1,2;11]:[-9,3;16]:[1,-1;9]:[15,3;14]:[5,2;12]:[-19,-3;13]:[-17,2;13]:[1,-5;13]:[1,0;13]:[15,7;15]:
