[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-7,11;13]:[-5,9;15]:[17,3;14]:[-3,-1;13]:[3,-5;14]:[-3,-3;14]:[-1,-3;15]:[-13,-2;13]:[-1,-1;14]:[5,-3;11]:[-27,-5;15]:[-3,0;10]:[3,-2;12]:[-3,-3;15]:[-3,2;10]:[-9,4;13]:[1,-7;14]:[-9,-11;14]:[9,-21;15]:[3,0;8]:[-9,-6;13]:[-19,-13;15]:[-5,1;14]:[1,-3;11]:[-3,3;10]:[3,5;15]:[-1,-3;11]:[11,1;13]:[-3,-3;14]:[-5,1;11]:[11,3;15]:[5,-10;14]:[13,-13;15]:[7,0;12]:[-5,21;14]:[21,7;15]:[-1,6;14]:[3,3;10]:[-3,0;9]:[17,19;15]:[-1,0;13]:[-1,8;12]:[3,-10;13]:[1,-5;13]:[9,13;15]:[5,-1;9]:[-25,-3;14]:[-11,-13;15]:[-11,-4;14]:[1,3;10]:[-3,-2;12]:[1,-6;14]:[3,5;15]:[-3,1;9]:[17,3;14]:[-3,-5;13]:[-17,-19;15]:[7,0;12]:[5,11;14]:[9,-35;15]:[-1,2;13]:[-1,-3;12]:[3,-5;13]:
[0,0;0]:[5,-2;15]:[61,-32;17]:[-17,16;16]:[7,-5;14]:[-3,-2;16]:[-17,21;18]:[-1,-4;12]:[-1,-5;15]:[11,-1;15]:[1,3;13]:[25,-1;16]:[1,-1;13]:[43,-5;17]:[-13,-14;14]:[-29,15;18]:[45,12;14]:[13,24;16]:[13,-12;16]:[35,-36;17]:[9,-3;13]:[25,7;17]:[5,4;15]:[-31,7;18]:[3,2;13]:[1,-1;12]:[39,-15;16]:[-5,1;13]:[-7,5;14]:[-1,-2;16]:[-19,13;18]:[5,-3;15]:[67,13;18]:[-23,-21;16]:[-5,1;13]:[-11,35;15]:[-19,-32;17]:[-5,16;15]:[1,1;11]:[1,-3;12]:[-3,19;16]:[-49,63;18]:[41,24;16]:[-19,1;17]:[5,-4;16]:[-15,49;16]:[3,1;10]:[19,13;15]:[-11,15;16]:[-63,11;18]:[-27,-18;16]:[-17,1;17]:[17,12;15]:[-77,0;17]:[3,-1;13]:[13,6;16]:[-53,23;18]:[15,9;16]:[-5,5;13]:[3,-11;15]:[-15,33;16]:[13,-6;16]:[-1,-2;14]:[-13,-10;14]:
[0,0;0]:[1,3;12]:[-5,-2;14]:[13,7;13]:[1,1;9]:[-9,0;13]:[-3,-5;14]:[-3,7;14]:[9,-5;12]:[-1,-1;7]:[3,-4;11]:[-1,2;9]:[-1,-1;9]:[7,0;13]:[7,13;14]:[21,-8;14]:[-3,1;9]:[13,0;13]:[3,1;13]:[-23,2;14]:[1,1;9]:[5,-3;13]:[3,-17;14]:[15,9;14]:[-1,-3;10]:[3,-3;10]:[1,-2;9]:[1,2;11]:[-1,-2;9]:[-3,0;13]:[-9,-4;14]:[-27,5;14]:[13,5;14]:[-1,0;7]:[-1,0;9]:[-1,-1;9]:[-7,-2;14]:[-1,0;10]:[3,0;9]:[0,0;0]:[1,-2;10]:[1,-14;14]:[3,-6;12]:[-3,3;13]:[5,8;12]:[1,2;10]:[1,1;9]:[1,1;9]:[1,1;8]:[3,-3;14]:[-3,1;12]:[-13,-10;13]:[1,0;10]:[-9,-18;14]:[1,0;6]:[5,-14;13]:[1,-8;14]:[-3,-2;10]:[-1,0;9]:[1,-1;8]:[1,-2;10]:[1,7;12]:[-5,3;11]:[-5,10;12]:
[0,0;0]:[1,7;12]:[5,-3;14]:[-1,-3;13]:[-1,1;9]:[-3,7;13]:[-31,3;15]:[3,7;13]:[-11,6;12]:[-3,-1;9]:[7,-1;10]:[3,2;10]:[-11,1;10]:[-11,-9;14]:[7,-1;13]:[-23,3;15]:[-1,2;9]:[-3,3;13]:[5,7;13]:[-13,-5;14]:[-1,-1;10]:[11,-7;14]:[-7,-4;13]:[7,1;15]:[-1,1;10]:[1,-1;9]:[5,2;10]:[-3,-3;10]:[1,3;9]:[-1,-7;13]:[-1,1;15]:[-3,0;13]:[1,11;15]:[-3,0;10]:[1,1;9]:[-3,-2;10]:[-23,3;14]:[-1,0;10]:[1,0;7]:[-1,1;6]:[-3,0;10]:[9,11;15]:[-1,4;13]:[-9,3;14]:[-3,0;13]:[-3,0;10]:[1,-1;7]:[-1,-1;9]:[-1,-1;10]:[19,9;15]:[-5,0;13]:[9,-3;14]:[1,-4;10]:[15,5;14]:[1,-1;10]:[1,1;13]:[-11,-9;15]:[1,-3;10]:[1,1;9]:[-1,-6;10]:[5,0;10]:[1,0;13]:[3,1;11]:[-3,0;10]:
[0,0;0]:[9,-8;14]:[29,10;16]:[3,6;15]:[11,-3;13]:[17,0;15]:[-9,3;17]:[-11,-5;11]:[11,-3;14]:[-9,3;14]:[-5,4;12]:[29,19;15]:[3,3;12]:[-37,-7;16]:[3,-8;13]:[3,37;17]:[1,0;13]:[-27,-6;15]:[25,6;15]:[3,-14;16]:[-13,-3;12]:[1,-47;16]:[5,-6;14]:[-23,9;17]:[-5,-8;12]:[-3,4;11]:[3,-3;15]:[5,4;12]:[-3,-5;13]:[3,-4;15]:[-35,39;17]:[-3,-9;14]:[-29,27;17]:[9,-11;15]:[-1,1;12]:[1,9;14]:[-27,-6;16]:[11,0;14]:[3,-2;10]:[3,-3;11]:[5,-3;15]:[39,-11;17]:[5,-6;15]:[21,11;16]:[-31,-2;15]:[5,9;15]:[0,0;0]:[-1,-11;14]:[-3,-7;15]:[49,21;17]:[-7,-8;15]:[-17,-1;16]:[-7,-4;14]:[27,-26;16]:[-5,5;12]:[13,-8;15]:[-13,-11;17]:[-17,15;15]:[-1,5;12]:[7,7;14]:[5,-23;15]:[9,-12;15]:[11,-12;13]:[7,-2;13]:
[0,0;0]:[-3,-1;10]:[5,3;12]:[1,3;11]:[1,-1;10]:[1,5;11]:[3,-1;10]:[3,9;12]:[1,0;10]:[-1,-1;11]:[-1,0;7]:[-7,-1;12]:[0,0;0]:[-1,-3;10]:[1,-3;12]:[3,-4;11]:[3,2;10]:[-5,-1;11]:[-1,-3;11]:[-1,9;12]:[-1,0;7]:[1,-1;8]:[-3,3;12]:[-5,1;10]:[-1,-1;8]:[0,0;0]:[-9,1;12]:[1,0;7]:[-1,1;10]:[-5,3;11]:[-3,2;11]:[3,-9;12]:[-1,1;9]:[1,3;12]:[1,2;9]:[-5,1;11]:[11,-3;12]:[1,-2;11]:[1,0;7]:[1,1;8]:[5,-5;12]:[-1,1;11]:[1,-1;8]:[1,0;6]:[3,2;10]:[1,5;12]:[0,0;0]:[-1,1;11]:[1,-5;12]:[-1,0;6]:[-1,1;9]:[5,-3;10]:[-5,-2;11]:[-3,-1;12]:[1,0;5]:[-1,-7;11]:[-7,-5;11]:[3,-3;12]:[1,-2;9]:[5,-1;11]:[1,5;12]:[-7,1;10]:[-1,1;9]:[-5,-5;10]:
[0,0;0]:[5,6;14]:[29,-2;16]:[-3,32;15]:[-15,-1;14]:[5,8;15]:[7,33;16]:[11,-15;16]:[3,-3;14]:[11,9;15]:[3,-2;12]:[-19,-11;16]:[1,1;8]:[15,0;15]:[29,21;16]:[29,-16;16]:[-17,12;14]:[11,-14;15]:[-21,4;15]:[-33,-18;16]:[1,-2;11]:[11,35;15]:[-19,1;16]:[21,3;16]:[-1,-4;12]:[5,0;11]:[35,-21;16]:[-3,0;12]:[15,1;14]:[15,28;15]:[-1,-12;16]:[-41,29;16]:[25,13;16]:[-31,11;16]:[5,-6;13]:[3,9;15]:[11,-32;16]:[9,8;15]:[1,-1;11]:[11,7;12]:[5,-13;16]:[-13,0;16]:[9,-10;14]:[-13,-5;15]:[-3,-2;12]:[-11,-9;16]:[-1,0;10]:[-5,-9;15]:[17,-29;16]:[-1,9;16]:[13,-3;14]:[-13,0;15]:[11,-4;15]:[-3,12;16]:[-1,3;11]:[-13,-4;15]:[-21,18;16]:[35,5;16]:[5,14;13]:[5,-9;15]:[-11,7;16]:[-7,-4;13]:[-9,-2;13]:[-15,7;14]:
[0,0;0]:[3,-14;14]:[-29,8;16]:[-7,0;15]:[13,-3;13]:[3,-14;15]:[49,-1;17]:[-5,-2;10]:[17,-3;14]:[-23,5;14]:[-5,-1;12]:[19,5;15]:[-9,1;12]:[21,33;16]:[-1,4;13]:[45,-3;17]:[-1,12;13]:[3,-8;15]:[11,-4;15]:[29,12;16]:[-1,3;12]:[-9,-11;16]:[-9,2;14]:[-1,5;17]:[5,-2;12]:[7,-1;11]:[13,11;15]:[1,-3;12]:[-13,19;13]:[1,18;15]:[3,7;17]:[7,5;14]:[29,-9;17]:[-5,-3;15]:[-7,-13;12]:[-9,-11;14]:[19,0;16]:[9,0;14]:[3,1;10]:[3,-1;11]:[-9,5;15]:[-31,-35;17]:[-1,4;15]:[-13,27;16]:[3,0;15]:[-5,-29;15]:[3,-1;9]:[-15,-9;14]:[-17,-7;15]:[-33,-15;17]:[3,6;15]:[-31,27;16]:[-5,-12;14]:[-19,0;16]:[-3,1;12]:[3,-6;15]:[-27,5;17]:[-3,-1;15]:[-7,-1;12]:[1,3;14]:[-5,19;15]:[11,-6;15]:[-7,2;13]:[-7,-2;13]:
[0,0;0]:[-11,0;14]:[-11,-22;16]:[7,10;15]:[-5,7;13]:[37,-20;15]:[7,15;17]:[-5,3;12]:[11,17;14]:[-29,17;14]:[1,0;12]:[9,-11;15]:[5,-1;12]:[19,-35;16]:[-5,1;13]:[11,1;17]:[5,2;13]:[-3,2;15]:[-27,-6;15]:[-21,-14;16]:[9,-3;12]:[1,-3;16]:[3,2;14]:[-7,45;17]:[-5,0;12]:[-1,0;11]:[7,-5;15]:[7,-8;12]:[-3,1;13]:[-9,8;15]:[-11,-5;17]:[-5,3;14]:[-37,15;17]:[13,3;15]:[3,5;12]:[-15,-21;14]:[-19,2;16]:[19,10;14]:[-1,2;10]:[1,1;11]:[25,3;15]:[55,25;17]:[-11,-2;15]:[29,-9;16]:[-7,-2;15]:[-31,-13;15]:[1,0;7]:[3,11;14]:[-7,-9;15]:[-23,-15;17]:[1,-20;15]:[15,19;16]:[9,2;14]:[-13,-2;16]:[7,-1;12]:[37,8;15]:[-13,-23;17]:[3,9;15]:[3,-7;12]:[-9,5;14]:[-31,-13;15]:[17,-4;15]:[7,-4;13]:[3,2;13]:
[0,0;0]:[-3,-1;13]:[5,15;15]:[-13,-3;14]:[5,0;9]:[1,1;14]:[21,-39;16]:[19,-3;14]:[-3,12;13]:[-7,-5;11]:[-11,4;11]:[11,-7;12]:[1,1;11]:[9,1;15]:[-1,13;14]:[5,29;16]:[0,0;0]:[13,13;14]:[1,-9;14]:[-13,-7;15]:[-1,3;11]:[-1,3;15]:[-19,6;14]:[-13,-37;16]:[3,-1;11]:[1,0;10]:[1,7;12]:[-5,4;11]:[3,2;9]:[3,3;14]:[3,23;16]:[-15,10;14]:[13,1;16]:[3,3;12]:[3,1;10]:[3,1;9]:[9,1;15]:[-7,-1;11]:[0,0;0]:[1,1;10]:[-1,-1;12]:[-3,5;16]:[-1,2;14]:[27,17;15]:[-7,-2;14]:[-3,-1;12]:[0,0;0]:[1,1;11]:[1,1;12]:[-41,11;16]:[-13,-6;14]:[-19,-5;15]:[9,-1;11]:[15,7;15]:[1,-1;11]:[1,-1;14]:[25,-23;16]:[3,3;12]:[-1,1;10]:[3,1;9]:[-3,-1;12]:[-11,-2;14]:[-1,-3;12]:[-1,4;11]:
[0,0;0]:[-1,-16;15]:[-1,32;17]:[-17,-6;16]:[15,1;15]:[-17,-26;16]:[-1,-23;17]:[41,-13;17]:[-27,-15;15]:[-19,-1;16]:[-3,4;13]:[43,-13;17]:[-1,4;10]:[-17,-30;16]:[7,-17;17]:[-39,26;17]:[17,-4;15]:[25,-4;16]:[25,-38;16]:[37,4;17]:[5,8;12]:[-9,27;16]:[15,31;17]:[21,11;17]:[-19,-2;13]:[-5,2;12]:[5,-19;17]:[3,-2;13]:[-15,-1;15]:[-3,-2;16]:[59,26;17]:[21,-13;17]:[13,-3;17]:[-25,5;17]:[-5,-22;14]:[-3,-1;16]:[-39,22;17]:[-9,-16;16]:[7,1;12]:[5,17;13]:[35,-35;17]:[35,10;17]:[1,-6;15]:[-9,-1;16]:[5,-3;11]:[3,1;17]:[1,0;11]:[-3,1;16]:[39,-3;17]:[19,-27;17]:[5,-5;15]:[35,6;16]:[-11,-20;16]:[-1,14;17]:[-1,-1;12]:[25,10;16]:[-13,0;17]:[5,-37;17]:[-5,22;14]:[-5,1;16]:[3,-15;17]:[-9,7;14]:[-27,4;14]:[15,5;15]:
[0,0;0]:[11,1;12]:[7,3;14]:[-9,-3;13]:[5,-3;12]:[3,1;13]:[-5,3;12]:[1,-3;14]:[-1,-6;12]:[-5,1;13]:[-3,1;9]:[-3,-3;14]:[1,0;7]:[1,1;12]:[11,9;14]:[1,2;13]:[11,-4;12]:[1,-1;13]:[9,3;13]:[5,1;14]:[1,0;9]:[-1,2;10]:[-17,-1;14]:[7,1;12]:[1,1;10]:[-1,-1;7]:[3,3;14]:[3,-1;9]:[-5,-5;12]:[-7,7;13]:[7,0;13]:[1,11;14]:[1,3;11]:[45,9;14]:[1,-4;11]:[7,-5;13]:[-7,-7;14]:[5,4;13]:[1,2;9]:[-5,-1;10]:[17,9;14]:[1,-1;13]:[-3,1;10]:[-5,2;9]:[-5,-4;12]:[5,-5;14]:[-1,0;4]:[-13,11;13]:[-3,17;14]:[-1,0;7]:[1,-3;11]:[7,-3;12]:[-1,0;13]:[-1,11;14]:[1,0;7]:[-3,-3;13]:[-1,-15;13]:[7,-1;14]:[1,0;11]:[9,-3;13]:[5,-5;14]:[5,1;12]:[1,-1;11]:[-7,-3;12]:
[0,0;0]:[9,2;15]:[9,-4;17]:[-5,20;16]:[-3,-7;14]:[-15,6;16]:[-49,-1;18]:[-7,-2;14]:[3,-13;15]:[-15,11;15]:[-7,0;13]:[11,-9;16]:[-3,-1;13]:[-5,-15;17]:[-3,-3;10]:[-85,21;18]:[-29,2;14]:[17,16;16]:[17,-16;16]:[39,-24;17]:[-3,-3;13]:[1,29;17]:[-11,7;15]:[-31,-35;18]:[-1,6;13]:[3,-4;12]:[5,-7;16]:[15,0;13]:[11,-1;14]:[11,-10;16]:[5,7;18]:[13,6;15]:[27,-1;18]:[-1,-11;16]:[5,-3;13]:[7,-31;15]:[25,-16;17]:[-11,10;15]:[13,2;11]:[7,-1;12]:[35,-11;16]:[-1,61;18]:[61,14;16]:[13,-1;17]:[5,22;16]:[3,-31;16]:[-3,-1;8]:[-15,-23;15]:[11,25;16]:[-7,25;18]:[-7,0;16]:[23,-33;17]:[-17,10;15]:[-73,0;17]:[7,-1;13]:[-31,-2;16]:[43,21;18]:[41,7;16]:[5,-7;13]:[17,-1;15]:[3,-31;16]:[5,-16;16]:[3,2;14]:[9,-4;14]:
[0,0;0]:[-9,0;12]:[-1,0;14]:[-3,-10;13]:[-1,1;11]:[11,-2;13]:[-3,23;15]:[-3,-1;10]:[1,1;12]:[-5,-1;12]:[-7,-3;10]:[5,-5;13]:[-1,-3;10]:[-15,5;14]:[1,-1;11]:[-15,-7;15]:[-3,2;11]:[7,0;13]:[7,6;13]:[1,4;14]:[-1,3;10]:[19,5;14]:[-3,4;12]:[3,13;15]:[1,-2;10]:[-3,-3;9]:[3,5;13]:[-5,-1;10]:[1,-1;11]:[1,-6;13]:[15,-21;15]:[-3,-1;12]:[9,-9;15]:[9,-15;13]:[1,1;10]:[1,5;12]:[7,-4;14]:[-3,0;12]:[-3,1;8]:[1,0;7]:[5,9;13]:[-27,1;15]:[-5,0;13]:[7,-9;14]:[-1,8;13]:[1,5;13]:[1,-1;7]:[-5,-3;12]:[-3,-11;13]:[19,1;15]:[-9,-2;13]:[5,11;14]:[3,0;12]:[-7,4;14]:[1,5;10]:[-1,-2;13]:[9,9;15]:[15,-13;13]:[1,1;10]:[7,3;12]:[1,-11;13]:[-1,2;13]:[5,0;11]:[1,0;11]:
[0,0;0]:[9,4;12]:[-9,0;14]:[7,2;13]:[5,-1;11]:[-5,6;13]:[9,-13;15]:[1,0;9]:[1,1;12]:[1,-5;12]:[-5,1;10]:[11,-1;13]:[-1,1;10]:[9,1;14]:[-3,-3;11]:[1,-3;15]:[-5,-2;11]:[3,-4;13]:[-3,-6;13]:[17,-4;14]:[3,3;10]:[-1,-7;14]:[3,0;12]:[7,17;15]:[-5,2;10]:[3,-1;9]:[5,1;13]:[1,-1;10]:[3,-7;11]:[1,6;13]:[15,7;15]:[-7,-1;12]:[-7,-1;15]:[3,-13;13]:[-3,5;10]:[15,-1;12]:[-5,-8;14]:[5,-2;12]:[1,1;8]:[-1,1;9]:[-1,3;13]:[9,-7;15]:[-1,4;13]:[-5,7;14]:[-3,-2;13]:[-5,-3;13]:[-1,-2;7]:[9,5;12]:[-9,-17;13]:[3,-7;15]:[7,-2;13]:[21,-5;14]:[-1,-2;12]:[5,0;14]:[-3,-3;10]:[-5,-10;13]:[-19,17;15]:[5,1;13]:[-3,1;10]:[1,1;12]:[-5,13;13]:[1,4;13]:[3,0;11]:[-1,1;11]:
[0,0;0]:[9,-15;15]:[-5,17;17]:[-37,7;16]:[7,2;11]:[-5,3;16]:[-61,43;18]:[-3,-23;16]:[11,24;15]:[-9,7;13]:[7,1;13]:[-13,-5;14]:[3,1;13]:[-21,35;17]:[-7,19;16]:[-73,-65;18]:[5,-2;11]:[15,-1;16]:[-15,29;16]:[37,-17;17]:[9,-5;13]:[-15,41;17]:[11,-4;16]:[-27,-47;18]:[-1,-11;13]:[-7,-3;12]:[-11,5;14]:[-11,3;13]:[-3,-2;11]:[-7,-19;16]:[-15,-3;18]:[7,-22;16]:[-89,31;18]:[-1,-11;14]:[5,-4;12]:[1,0;10]:[-5,-21;17]:[1,0;12]:[1,1;10]:[-1,-3;9]:[-17,-15;14]:[43,43;18]:[-7,6;16]:[-43,-9;17]:[-15,4;16]:[-5,-9;14]:[-1,1;10]:[-5,-5;13]:[-15,7;14]:[-123,5;18]:[33,18;16]:[-9,-19;17]:[3,0;12]:[13,-11;17]:[-5,-5;13]:[-5,-23;16]:[-65,-25;18]:[7,5;14]:[13,-4;12]:[-1,1;10]:[-5,-1;14]:[-15,16;16]:[3,-9;14]:[-1,4;12]:
[0,0;0]:[3,-7;13]:[-11,1;15]:[1,11;14]:[-3,-1;9]:[-11,-13;14]:[21,15;16]:[3,9;14]:[1,6;13]:[1,-3;11]:[3,-1;11]:[5,-3;12]:[3,5;11]:[5,-9;15]:[23,3;14]:[-7,27;16]:[-1,-1;9]:[1,-5;14]:[-13,17;14]:[27,-17;15]:[1,-1;11]:[-9,13;15]:[17,6;14]:[-13,-43;16]:[-3,1;11]:[1,3;10]:[11,3;12]:[1,-3;11]:[-1,1;9]:[-9,-11;14]:[15,9;16]:[-11,-4;14]:[25,3;16]:[-3,-1;12]:[-3,0;10]:[1,0;9]:[-11,-1;15]:[1,-2;10]:[-1,1;8]:[-1,0;8]:[-3,11;12]:[13,7;16]:[-13,16;14]:[11,-9;15]:[-17,-6;14]:[1,1;12]:[1,-1;8]:[-3,1;11]:[-1,1;12]:[-5,1;16]:[19,-4;14]:[1,21;15]:[-1,4;10]:[3,-15;15]:[-3,5;11]:[-19,-7;14]:[-7,3;16]:[-7,-5;12]:[-3,0;10]:[-3,0;9]:[1,-7;12]:[7,6;14]:[1,7;12]:[-1,-1;10]:
[0,0;0]:[5,-15;15]:[-23,-43;17]:[33,-27;16]:[-3,1;15]:[5,7;16]:[-11,6;15]:[19,-1;17]:[-23,2;15]:[-21,-9;16]:[5,-1;13]:[13,7;17]:[-3,5;12]:[-19,1;15]:[-15,23;17]:[-11,12;16]:[15,6;15]:[-65,21;16]:[-17,11;16]:[43,15;17]:[-1,-4;11]:[1,0;6]:[-11,-19;17]:[25,-2;15]:[15,5;13]:[3,-3;12]:[3,-7;17]:[-5,7;13]:[3,-1;15]:[-25,9;16]:[-45,2;16]:[-5,-11;17]:[-9,-2;12]:[-7,-27;17]:[1,-10;14]:[-1,11;16]:[23,19;17]:[-47,18;16]:[5,1;12]:[3,-1;13]:[61,-3;17]:[-23,29;16]:[1,0;13]:[1,9;13]:[-17,-16;15]:[-35,33;17]:[3,0;11]:[19,13;16]:[1,-11;17]:[-11,-15;14]:[1,-1;14]:[-21,-15;15]:[-29,-14;16]:[-31,25;17]:[3,-1;10]:[-5,-25;16]:[-5,11;16]:[19,35;17]:[1,26;14]:[-23,-11;16]:[-35,-15;17]:[-7,3;15]:[15,7;14]:[15,13;15]:
