[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[5,4;17]:[83,-6;17]:[-15,5;16]:[27,8;15]:[7,-24;17]:[21,12;17]:[-37,12;16]:[-35,1;17]:[21,-1;16]:[7,-7;15]:[61,18;17]:[45,-2;17]:[17,34;16]:[-31,-3;15]:[3,-17;17]:[1,-13;15]:[11,-10;17]:[15,-18;17]:[-3,-2;16]:[1,5;11]:[-17,30;17]:[-13,-20;17]:[7,-15;16]:[9,21;17]:[35,2;16]:[-3,1;11]:[15,46;17]:[11,4;17]:[1,-37;16]:[-3,16;13]:[-13,-51;17]:[13,18;16]:[13,-14;17]:[21,-11;17]:[23,-2;14]:[31,-11;16]:[19,-21;17]:[-13,10;17]:[-7,-11;13]:[17,49;17]:[-1,-16;15]:[11,8;16]:[23,9;17]:[-3,17;17]:[5,-2;12]:[21,21;16]:[-11,5;17]:[-1,5;16]:[57,11;17]:[-55,14;17]:[11,-2;13]:[31,-30;16]:[47,-2;17]:[-13,-3;17]:[-5,0;12]:[-27,-12;17]:[7,-9;15]:[27,17;16]:[-27,12;17]:[3,6;17]:[3,9;14]:[31,-22;16]:[21,-16;17]:
[0,0;0]:[-5,-11;14]:[-9,-5;12]:[-13,10;13]:[3,-3;12]:[-1,2;12]:[-9,-5;14]:[-7,-1;11]:[13,2;13]:[7,8;13]:[7,-4;12]:[-13,-1;14]:[7,13;14]:[-1,0;7]:[-5,0;12]:[3,-2;13]:[9,0;12]:[11,-3;14]:[5,0;10]:[5,0;13]:[-7,-5;12]:[-1,0;10]:[-9,3;14]:[5,2;12]:[7,9;13]:[-1,6;13]:[1,0;8]:[11,1;14]:[11,-5;14]:[-9,-1;12]:[-1,3;12]:[11,-9;13]:[1,-2;13]:[5,-1;9]:[-5,-4;14]:[-1,3;11]:[1,1;12]:[13,-12;14]:[-1,1;9]:[1,-3;10]:[-1,-4;14]:[-7,-5;12]:[7,4;13]:[-1,-4;13]:[-1,4;13]:[-1,-1;8]:[1,-5;12]:[3,4;14]:[-11,-2;13]:[9,5;13]:[-11,8;14]:[1,1;6]:[1,3;11]:[-5,12;14]:[3,-7;13]:[1,1;10]:[13,6;14]:[-15,8;12]:[-3,-2;13]:[9,5;12]:[-3,6;12]:[-1,-6;11]:[1,-3;11]:[-3,10;14]:
[0,0;0]:[11,-6;15]:[-5,-10;15]:[11,-1;14]:[-1,12;13]:[-9,0;15]:[19,-22;15]:[7,4;14]:[9,-21;15]:[23,-3;14]:[9,-9;13]:[-45,8;15]:[11,4;15]:[-3,-2;14]:[1,-5;13]:[23,21;15]:[7,-3;13]:[1,-4;15]:[3,10;15]:[7,4;14]:[-1,2;10]:[-29,-22;15]:[9,10;15]:[3,3;14]:[33,15;15]:[1,8;14]:[-1,-1;9]:[-19,0;15]:[17,22;15]:[21,-7;14]:[1,1;11]:[-13,-9;15]:[3,8;14]:[9,0;15]:[27,11;15]:[-5,-3;12]:[-5,3;14]:[-3,-11;15]:[-9,0;15]:[-1,3;11]:[-9,15;15]:[3,14;13]:[5,-6;14]:[-17,9;15]:[-3,-7;15]:[3,0;10]:[1,-5;14]:[3,-5;15]:[-15,3;14]:[-3,15;15]:[-17,12;15]:[-1,-2;9]:[11,2;14]:[-7,-8;15]:[15,-3;15]:[-1,0;10]:[3,-10;15]:[-5,-3;13]:[5,23;14]:[21,-22;15]:[11,0;15]:[1,-5;12]:[-5,10;14]:[19,-14;15]:
[0,0;0]:[9,0;15]:[-3,1;11]:[19,8;14]:[1,2;12]:[3,3;12]:[-7,8;15]:[-1,0;7]:[1,-4;14]:[7,-6;14]:[15,0;13]:[17,8;15]:[9,4;15]:[1,-3;11]:[1,0;11]:[-1,-4;14]:[1,12;13]:[19,28;15]:[-1,-4;12]:[-11,8;14]:[3,0;10]:[-9,-2;12]:[39,4;15]:[-7,0;13]:[-5,-2;14]:[15,-14;14]:[-3,-3;10]:[11,8;15]:[19,-12;15]:[-1,0;13]:[-5,0;11]:[-5,6;14]:[5,8;14]:[-11,-14;14]:[-13,-4;15]:[7,-5;13]:[-1,-5;13]:[-27,-4;15]:[-19,-8;14]:[3,2;11]:[27,-14;15]:[-5,0;12]:[3,18;14]:[-1,3;11]:[-1,-1;10]:[-1,0;11]:[3,-7;13]:[-49,10;15]:[-31,12;14]:[1,0;12]:[-3,10;15]:[-1,-5;13]:[-7,-3;12]:[11,18;15]:[9,-2;11]:[1,0;9]:[21,4;15]:[3,-2;12]:[-11,6;14]:[17,2;14]:[-9,8;14]:[5,2;12]:[-3,-1;12]:[-3,-8;15]:
[0,0;0]:[13,-7;16]:[-31,-40;16]:[-3,14;15]:[11,0;14]:[33,22;16]:[13,9;16]:[5,10;15]:[-39,11;16]:[-19,-12;15]:[-9,2;14]:[13,11;16]:[21,7;16]:[-13,-20;15]:[-13,-5;14]:[7,21;16]:[-15,2;14]:[-9,13;16]:[13,-24;16]:[-35,-13;15]:[1,-3;10]:[13,0;16]:[-1,-13;16]:[23,-9;15]:[5,-13;16]:[-1,5;15]:[1,-1;6]:[19,9;16]:[-41,19;16]:[33,-7;15]:[3,-1;12]:[-5,31;16]:[-7,11;15]:[-23,2;16]:[-3,-2;16]:[3,-1;11]:[11,17;15]:[-21,42;16]:[-13,-14;16]:[-3,-2;12]:[-11,26;16]:[3,-14;14]:[-13,3;15]:[5,1;16]:[-1,17;16]:[-1,3;9]:[5,9;15]:[-39,-6;16]:[-25,-8;15]:[-13,-5;16]:[-23,-17;16]:[-7,1;13]:[5,14;15]:[-9,-27;16]:[-19,-19;16]:[3,-4;11]:[-7,-3;16]:[19,-1;14]:[-9,16;15]:[21,-16;16]:[-5,10;16]:[-5,-4;13]:[13,-2;15]:[1,9;16]:
[0,0;0]:[-13,-2;13]:[29,-12;16]:[-3,1;10]:[1,0;12]:[13,8;16]:[1,0;6]:[-5,6;15]:[3,-6;16]:[1,3;11]:[-7,1;12]:[3,-4;11]:[11,2;13]:[-5,-2;15]:[-7,6;12]:[-43,-2;16]:[5,9;12]:[-5,3;12]:[-11,-22;16]:[-5,12;14]:[-1,2;14]:[37,10;16]:[-3,6;12]:[25,-10;15]:[-5,12;16]:[-1,12;14]:[3,-1;10]:[1,1;9]:[-5,-1;11]:[37,2;15]:[-15,10;14]:[-11,0;16]:[7,11;14]:[-3,0;16]:[-5,4;14]:[11,0;12]:[-23,16;15]:[9,-2;14]:[-13,0;16]:[5,0;11]:[23,-8;14]:[5,4;10]:[7,1;14]:[-15,-10;16]:[-9,-10;16]:[-5,0;10]:[39,-4;15]:[15,4;14]:[-7,0;13]:[-33,-2;16]:[-5,-3;15]:[-1,-2;11]:[-19,-8;15]:[13,7;15]:[-55,-10;16]:[3,1;11]:[25,-11;15]:[1,-4;12]:[5,-3;13]:[-23,-4;16]:[-1,-4;16]:[-9,0;11]:[21,16;15]:[9,1;15]:
[0,0;0]:[-13,-4;14]:[3,4;12]:[7,3;13]:[-7,-1;12]:[5,7;12]:[7,10;14]:[-1,4;11]:[15,3;13]:[-1,5;13]:[-1,3;12]:[11,10;14]:[-17,0;14]:[3,0;10]:[3,-8;12]:[17,-3;13]:[1,5;12]:[-5,10;14]:[-5,-1;11]:[9,3;13]:[-7,-3;12]:[-1,1;11]:[-1,-4;14]:[3,-1;12]:[5,2;13]:[7,-1;13]:[1,0;7]:[-13,-2;14]:[3,16;14]:[-3,6;12]:[-1,-5;12]:[-11,4;13]:[-7,13;13]:[3,1;12]:[3,-7;14]:[-1,-2;9]:[9,-4;12]:[5,-1;14]:[7,5;12]:[3,-2;10]:[-5,13;14]:[-5,-1;12]:[11,1;13]:[-3,2;13]:[-3,-2;13]:[-1,-1;9]:[1,6;12]:[-1,1;14]:[-3,1;13]:[3,-5;13]:[17,7;14]:[3,-3;11]:[-3,3;11]:[-9,-3;14]:[5,-3;13]:[1,-7;10]:[13,-19;14]:[3,8;12]:[1,1;13]:[-1,3;10]:[-5,-4;11]:[-5,1;11]:[1,-3;11]:[-11,-7;14]:
[0,0;0]:[1,-1;12]:[43,-12;16]:[-7,10;12]:[7,5;12]:[19,-16;16]:[-15,1;13]:[-3,2;15]:[-7,-14;16]:[-7,1;12]:[7,2;12]:[7,1;13]:[1,1;12]:[-19,14;15]:[1,-1;12]:[47,22;16]:[11,4;12]:[3,-2;13]:[3,-14;16]:[-1,-4;14]:[9,-4;14]:[19,2;16]:[5,-2;13]:[19,-2;15]:[-15,4;16]:[31,0;14]:[1,1;10]:[5,1;13]:[-1,5;13]:[-9,14;15]:[7,0;14]:[7,0;16]:[-21,-7;14]:[3,24;16]:[-7,7;14]:[-3,4;12]:[-13,-16;15]:[-29,-1;14]:[45,-32;16]:[-3,6;11]:[-11,-5;14]:[-9,1;11]:[-9,7;14]:[-21,2;16]:[37,10;16]:[-1,0;10]:[5,4;15]:[-3,3;14]:[-1,1;13]:[13,-2;16]:[-1,11;15]:[-3,3;11]:[-13,0;15]:[-7,-7;15]:[-21,-2;16]:[3,7;11]:[-31,-17;15]:[1,5;12]:[-5,-8;13]:[-25,-16;16]:[-7,-8;16]:[-3,3;11]:[-5,8;15]:[17,-5;15]:
[0,0;0]:[-11,3;12]:[1,-2;11]:[7,-1;11]:[-1,-1;9]:[7,-4;11]:[-7,-1;12]:[-1,0;10]:[1,-1;10]:[-1,1;11]:[-3,-5;10]:[9,-1;12]:[-3,-1;12]:[1,0;10]:[-1,0;8]:[-1,1;10]:[7,1;10]:[7,-1;12]:[-1,2;11]:[3,1;11]:[1,1;9]:[-1,-2;11]:[-13,3;12]:[1,-2;9]:[1,-2;10]:[1,-3;11]:[-1,0;7]:[-9,-5;12]:[-1,-1;12]:[-1,-1;9]:[-1,2;9]:[1,-1;10]:[-5,-1;11]:[3,1;10]:[7,-3;12]:[-1,-2;10]:[1,1;8]:[1,3;12]:[-7,0;10]:[-1,-2;8]:[-1,-1;12]:[-5,3;9]:[-3,-1;11]:[-1,-2;11]:[5,4;11]:[1,1;8]:[0,0;0]:[3,-5;12]:[-7,3;11]:[-1,-2;11]:[3,5;12]:[-1,2;10]:[-5,-1;10]:[5,-1;12]:[-5,-2;11]:[1,0;7]:[7,3;12]:[-1,-1;9]:[5,1;11]:[-1,-1;10]:[-5,-1;10]:[1,1;9]:[7,-1;10]:[-9,-1;12]:
[0,0;0]:[13,12;15]:[-5,1;12]:[3,-4;14]:[7,0;12]:[-1,-2;11]:[29,-12;15]:[-1,6;11]:[11,-8;14]:[-9,6;14]:[7,4;13]:[13,-4;15]:[5,8;15]:[1,1;10]:[-1,-1;11]:[-11,0;14]:[-7,0;13]:[39,20;15]:[-1,2;10]:[-7,-4;14]:[-1,-4;10]:[3,-1;10]:[-13,20;15]:[-1,4;13]:[-15,2;14]:[3,14;14]:[-3,-3;10]:[7,-8;15]:[-9,12;15]:[1,0;13]:[-1,0;11]:[5,18;14]:[-7,-8;14]:[15,0;14]:[-37,20;15]:[3,-3;13]:[5,3;13]:[29,-12;15]:[19,6;14]:[-5,2;11]:[19,18;15]:[5,6;12]:[-9,-6;14]:[-1,0;12]:[-3,-1;12]:[7,-4;11]:[-3,1;13]:[7,10;15]:[-7,4;14]:[5,1;11]:[17,2;15]:[7,5;13]:[-3,-4;12]:[-9,-6;15]:[-1,2;12]:[-1,2;9]:[25,-20;15]:[-7,-10;12]:[-3,-2;14]:[7,-4;14]:[-23,-6;14]:[-3,2;12]:[1,-2;12]:[17,-16;15]:
[0,0;0]:[-35,20;18]:[-3,-10;18]:[-7,3;17]:[25,-26;16]:[-39,-4;18]:[-51,-44;18]:[41,-12;17]:[27,13;18]:[29,13;17]:[-1,-21;16]:[93,54;18]:[13,-38;18]:[-5,-10;17]:[-29,-5;16]:[5,-29;18]:[-47,-7;16]:[-33,-6;18]:[21,-54;18]:[13,26;17]:[-1,2;11]:[-11,26;18]:[31,-36;18]:[-31,45;17]:[-61,49;18]:[27,18;17]:[-9,-1;12]:[-21,-58;18]:[47,24;18]:[55,-21;17]:[-25,-4;14]:[-15,25;18]:[1,6;17]:[-37,-32;18]:[25,-33;18]:[7,-5;15]:[9,9;17]:[-1,33;18]:[-19,-8;18]:[13,11;14]:[85,-13;18]:[-19,-30;16]:[7,-16;17]:[-55,-1;18]:[-5,7;18]:[-1,0;13]:[-45,-39;17]:[41,15;18]:[27,11;17]:[27,25;18]:[13,-54;18]:[-1,-4;13]:[-19,-34;17]:[-5,34;18]:[-111,27;18]:[9,0;13]:[49,-80;18]:[-7,-1;16]:[15,-9;17]:[39,-34;18]:[57,24;18]:[-25,-1;15]:[-35,38;17]:[65,-12;18]:
[0,0;0]:[17,4;17]:[-79,12;17]:[1,7;16]:[1,0;15]:[13,-62;17]:[33,-12;17]:[21,-2;16]:[-25,19;17]:[37,-7;16]:[-17,7;15]:[41,6;17]:[-39,10;17]:[-25,4;16]:[-13,-11;15]:[-71,-3;17]:[1,21;15]:[19,14;17]:[41,-20;17]:[-47,2;16]:[3,-1;10]:[9,-4;17]:[27,0;17]:[-11,-9;16]:[15,19;17]:[-17,-14;16]:[7,1;11]:[-9,2;17]:[-13,-12;17]:[-53,-7;16]:[-1,0;13]:[-27,7;17]:[13,10;16]:[11,-2;17]:[-15,-41;17]:[-3,1;14]:[29,-5;16]:[39,-7;17]:[53,26;17]:[-3,7;13]:[-51,11;17]:[17,0;15]:[51,4;16]:[-47,13;17]:[27,-7;17]:[7,6;12]:[-1,7;16]:[33,-25;17]:[-13,11;16]:[-37,7;17]:[9,46;17]:[-3,1;9]:[17,-24;16]:[-65,-2;17]:[25,21;17]:[5,6;12]:[-51,-12;17]:[17,-3;15]:[23,-1;16]:[-1,-32;17]:[73,14;17]:[-17,-1;14]:[1,0;16]:[-19,8;17]:
[0,0;0]:[39,28;17]:[-11,6;17]:[3,-29;16]:[-3,4;15]:[-31,0;17]:[39,-44;17]:[-3,4;16]:[-21,-5;17]:[-17,33;16]:[13,7;15]:[-1,14;17]:[31,18;17]:[23,-2;16]:[31,19;15]:[-11,-11;17]:[27,13;15]:[-39,-22;17]:[-39,2;17]:[23,-14;16]:[3,0;11]:[-39,-14;17]:[65,4;17]:[-15,27;16]:[31,-57;17]:[25,-26;16]:[3,-3;11]:[21,2;17]:[25,12;17]:[-9,17;16]:[-1,6;13]:[5,47;17]:[15,-10;16]:[11,22;17]:[39,-37;17]:[-3,-2;14]:[49,31;16]:[49,5;17]:[5,-18;17]:[3,-1;13]:[27,7;17]:[-3,-12;15]:[9,8;16]:[-31,-13;17]:[27,-5;17]:[-9,4;12]:[-5,-1;16]:[7,19;17]:[5,11;16]:[-1,-15;17]:[19,34;17]:[13,-8;13]:[17,6;16]:[-11,2;17]:[-59,-9;17]:[-11,0;12]:[23,-28;17]:[37,-11;15]:[25,7;16]:[-13,12;17]:[21,10;17]:[9,7;14]:[-15,-18;16]:[7,24;17]:
[0,0;0]:[-1,5;14]:[-9,3;13]:[11,10;13]:[-1,3;12]:[-3,7;13]:[-17,3;14]:[5,3;12]:[3,0;8]:[7,4;13]:[-1,2;12]:[19,-9;14]:[11,-3;14]:[-1,-6;12]:[-1,-6;12]:[-1,-1;8]:[9,-2;12]:[-21,-3;14]:[-15,-4;13]:[3,-8;13]:[13,-6;12]:[1,0;13]:[-1,3;14]:[7,0;10]:[-3,-3;12]:[-3,-2;13]:[1,1;8]:[3,-3;14]:[11,7;14]:[-3,-2;11]:[3,8;12]:[-9,0;12]:[-1,-4;13]:[-3,0;13]:[-5,2;14]:[-11,1;11]:[1,-1;11]:[5,6;14]:[11,-8;13]:[-1,1;10]:[-9,10;14]:[9,3;12]:[-3,-2;13]:[1,0;10]:[-5,-3;11]:[-1,0;8]:[-1,-2;11]:[-5,2;14]:[-3,0;13]:[-1,4;12]:[-21,-6;14]:[1,1;7]:[3,-3;12]:[-11,2;14]:[3,2;12]:[-1,1;10]:[7,0;14]:[1,2;12]:[-15,0;13]:[-1,-3;13]:[-17,9;13]:[3,8;11]:[-1,5;12]:[-9,12;14]:
[0,0;0]:[-3,4;17]:[-9,-14;17]:[17,-15;16]:[-17,-4;15]:[-101,16;17]:[-3,12;17]:[-49,-20;16]:[-55,41;17]:[-11,-5;16]:[-1,-3;15]:[-27,10;17]:[5,22;17]:[-51,42;16]:[5,-15;15]:[-41,-25;17]:[-7,-1;15]:[35,46;17]:[3,-10;17]:[-19,6;16]:[5,0;11]:[3,6;17]:[-37,-20;17]:[-21,9;16]:[5,29;17]:[-29,2;16]:[1,-1;11]:[-9,-10;17]:[35,4;17]:[13,-5;16]:[-3,-6;13]:[7,21;17]:[21,-14;16]:[57,18;17]:[29,25;17]:[-25,2;14]:[-21,-27;16]:[-21,7;17]:[-41,-6;17]:[1,5;13]:[25,29;17]:[-1,4;15]:[19,24;16]:[11,1;17]:[-23,-7;17]:[-3,-4;12]:[-7,5;16]:[-3,-31;17]:[7,9;16]:[-11,-5;17]:[33,-42;17]:[7,-4;13]:[43,-14;16]:[-73,-10;17]:[-41,-35;17]:[-1,0;12]:[-19,12;17]:[23,-1;15]:[3,-3;16]:[-47,-12;17]:[-25,-2;17]:[19,-3;14]:[11,-22;16]:[61,8;17]:
[0,0;0]:[15,-5;13]:[-1,2;13]:[1,2;12]:[-1,0;11]:[-1,4;13]:[-9,15;13]:[-3,0;12]:[-1,5;13]:[-7,4;12]:[-3,-4;11]:[-5,5;13]:[-13,5;13]:[7,4;12]:[1,3;11]:[1,-5;13]:[-1,-4;11]:[3,11;13]:[-11,-8;13]:[3,1;12]:[1,-2;9]:[-3,0;13]:[3,1;13]:[1,-3;12]:[-3,3;13]:[1,11;12]:[3,1;8]:[15,-3;13]:[-5,3;13]:[-1,5;12]:[1,0;6]:[3,3;13]:[1,1;12]:[7,2;13]:[11,4;13]:[-1,0;5]:[3,1;12]:[5,4;13]:[-11,-2;13]:[3,2;9]:[-1,-6;13]:[1,2;11]:[3,-5;12]:[7,-1;13]:[5,3;13]:[3,0;9]:[-3,1;12]:[3,-6;13]:[-7,8;12]:[11,-3;13]:[-11,7;13]:[3,2;10]:[3,6;12]:[3,5;13]:[5,-5;13]:[1,2;8]:[-3,1;13]:[3,-1;11]:[5,-2;12]:[9,4;13]:[15,2;13]:[-3,2;10]:[-5,2;12]:[-3,-15;13]:
[0,0;0]:[-73,-8;18]:[-73,14;18]:[35,-3;17]:[11,6;16]:[-37,-16;18]:[-25,24;18]:[-37,0;17]:[-55,-21;18]:[-1,11;17]:[-43,5;16]:[7,46;18]:[23,-38;18]:[17,14;17]:[1,5;16]:[23,37;18]:[-5,23;16]:[-35,-6;18]:[63,-30;18]:[55,-54;17]:[3,2;11]:[31,-14;18]:[-19,32;18]:[59,19;17]:[1,15;18]:[-63,-38;17]:[-7,1;12]:[49,-34;18]:[-19,4;18]:[-3,5;17]:[-3,-12;14]:[75,-1;18]:[-29,-10;17]:[-31,4;18]:[67,25;18]:[5,-3;15]:[51,-17;17]:[5,39;18]:[-9,-28;18]:[-1,-3;14]:[39,5;18]:[-9,26;16]:[-43,28;17]:[-77,89;18]:[-23,-55;18]:[1,0;13]:[49,39;17]:[3,-23;18]:[57,5;17]:[41,39;18]:[-41,50;18]:[-3,12;13]:[23,-10;17]:[33,18;18]:[27,5;18]:[3,-4;13]:[-13,-44;18]:[-13,9;16]:[-59,-39;17]:[37,6;18]:[43,-4;18]:[-19,-15;15]:[7,-18;17]:[-29,-32;18]:
[0,0;0]:[9,-1;14]:[-37,-2;14]:[-3,-4;13]:[-1,-1;12]:[11,4;14]:[-3,-13;14]:[-19,4;13]:[19,-3;14]:[-11,-6;13]:[-5,-6;12]:[25,-5;14]:[-11,-1;14]:[-1,2;13]:[7,0;12]:[-11,-5;14]:[-7,6;12]:[-15,-3;14]:[-11,6;14]:[-13,-7;13]:[1,-1;11]:[-3,6;14]:[-3,3;14]:[9,1;13]:[-11,9;14]:[9,7;13]:[0,0;0]:[21,-3;14]:[13,7;14]:[11,3;13]:[5,-1;11]:[-21,1;14]:[5,-1;13]:[-7,20;14]:[3,2;14]:[-1,0;11]:[-9,-1;13]:[-19,-6;14]:[-1,12;14]:[-1,-4;10]:[7,6;14]:[3,-1;12]:[11,-7;13]:[5,-9;14]:[-5,-9;14]:[0,0;0]:[1,-5;13]:[3,-10;14]:[13,0;13]:[-15,-3;14]:[13,9;14]:[-1,0;5]:[3,-6;13]:[27,-5;14]:[19,-5;14]:[-1,0;10]:[5,-3;14]:[-7,-2;12]:[-3,-2;13]:[-5,2;14]:[9,0;14]:[3,-2;11]:[-5,-2;13]:[-3,-7;14]:
